num_compra,usuario,nome,Tipo de Mercadoria,Filial,data_compra,valor_compra,Imposto,CPF NA NOTA?
21851053,229777,RICARDO,PÓ DESCOLORANTE,Loja Lábrea ,01/05/2019 11:48:35,R$92.06,R$4.14,Sim
25444273,230138,FRANCILEIDE,ESCOVA DE DENTE ADUL,Loja Lábrea ,16/01/2019 19:52:09,R$12.88,R$0.58,Sim
23707087,230350,ANDERSON,SALGADOS,Loja Lábrea ,09/06/2019 18:46:25,R$104.74,R$4.71,Sim
25384460,230850,LUCIO,REPELENTE,Loja Lábrea ,15/01/2019 15:35:46,R$113.63,R$5.11,Sim
26109520,231785,ATAUALPA,ESMALTE,Loja Manicor é ,28/01/2019 16:55:30,R$2.60,R$0.12,Sim
25149497,232120,PAULO,LENÇO UMEDECIDO INFA,Loja Manicor é ,10/01/2019 18:39:34,R$45.72,R$2.06,Sim
22196628,233720,ADSON,ADOÇANTE,Loja Manicor é ,01/05/2019 20:08:35,R$67.29,R$3.03,Sim
24985510,234336,KAIO,ÓLEO CORPORAL,Loja Manicor é ,01/01/2019 12:29:04,R$74.19,R$3.34,Sim
26109138,234642,NAYANDERSON,"MAMADEIRAS, BICOS",Loja Manicor é ,28/01/2019 16:46:47,R$111.91,R$5.04,Sim
23063675,235158,FABRICIO,KIT/ACESS P/ALIMENT,Loja Manicor é ,26/05/2019 09:53:55,R$191.70,R$8.63,Sim
23802839,235567,JEFFERSON,"PENTES, ESCO E ACESS",Loja Manicor é ,11/06/2019 20:12:55,R$25.54,R$1.15,Sim
22658338,235671,JOSE,ESCOVAS DE DENTE INF,Loja Manicor é ,16/05/2019 19:33:36,R$45.65,R$2.05,Sim
22408079,237108,ALESSANDRA,CHUPETAS E MORDEDORE,Loja Manicor é ,11/05/2019 19:53:40,R$106.84,R$4.81,Sim
25428748,238128,JOYCE,PROTEÍNAS,Loja Manicor é ,16/01/2019 16:56:48,R$15.55,R$0.70,Sim
25424574,238516,VANESSA,ACESSÓRIOS,Loja Manicor é ,16/01/2019 15:56:44,R$13.34,R$0.60,Sim
25274185,238672,ANTONIA,ENERGÉTICO,Loja Manicor é ,13/01/2019 12:05:17,R$71.81,R$3.23,Sim
22498713,238797,RISONEIDE,TERMOGÊNICO,Loja Manicor é ,13/05/2019 12:48:55,R$52.64,R$2.37,Sim
21922890,239189,CRISTIANE,ÁGUA,Loja Manicor é ,02/05/2019 18:58:46,R$18.06,R$0.81,Sim
26266841,239249,KELI,REFRIGERANTE,Loja Manicor é ,31/01/2019 15:51:46,R$1.66,R$0.07,Sim
22919358,239290,LUCIANA,SUCO,Loja Manicor é ,23/05/2019 16:28:55,R$126.88,R$5.71,Sim
24063000,239484,JUCARA,CHÁ,Loja Manicor é ,17/06/2019 11:09:08,R$37.79,R$1.70,Sim
23957086,239487,PATRICIA,CHOCOLATE,Loja Manicor é ,15/06/2019 09:20:59,R$63.51,R$2.86,Sim
23098555,241487,MARIA,BALAS E GULOSEIMAS,Loja Manicor é ,26/05/2019 19:53:53,R$49.55,R$2.23,Sim
26266474,242450,REBECA,ANTIHELMÍNTICO SIM,Loja Manicor é ,31/01/2019 15:44:14,R$78.06,R$3.51,Sim
21922812,242587,FRANCILDA,ANTIASMÁTICO SIM,Loja Manicor é ,02/05/2019 18:57:24,R$115.92,R$5.22,Sim
25489531,242929,JEANE,ANTIBACTERIANO SIM,Loja Manicor é ,17/01/2019 17:30:38,R$75.59,R$3.40,Sim
23599718,243039,CLEIDIANE,ANTIOSTEOPORÓTIC SIM,Loja Manicor é ,01/06/2019 17:01:37,R$230.42,R$10.37,Sim
26091185,243770,MILEIDE,ANTIALÉRGICO SIM,Loja Manicor é ,28/01/2019 12:27:33,R$53.38,R$2.40,Sim
22439109,244243,GABRIELA,DESCONGES OCULAR SIM,Loja Manicor é ,12/05/2019 13:18:02,R$21.75,R$0.98,Sim
24356400,244376,KATIA,ANTI-HIPERTENSIV SIM,Loja Manicor é ,23/06/2019 18:14:12,R$89.48,R$4.03,Sim
23787396,244433,ANDREA,ANTIEMÉTICO SIM,Loja Manicor é ,11/06/2019 16:41:06,R$8.01,R$0.36,Sim
24832275,244470,ANDELA,DIURÉTICO SIM,Loja Manicor é ,04/01/2019 11:31:16,R$384.88,R$17.32,Sim
24262243,244477,SELMA,ANTIANÊMICO SIM,Loja Manicor é ,21/06/2019 18:55:59,R$45.10,R$2.03,Sim
22524188,244746,GRACILENE,ANTIFÚNGICO SIM,Loja Manicor é ,14/05/2019 08:21:19,R$26.48,R$1.19,Sim
24875073,244875,JANE,TRAT D HIP PROST REF,Loja Manicor é ,05/01/2019 09:51:50,R$156.55,R$7.04,Sim
22116337,245335,NADIJA,RELAXANTE MUSCUL SIM,Loja Manicor é ,06/05/2019 10:20:23,R$76.10,R$3.42,Sim
23807487,246143,BRENA,LAXANTE SIM,Loja Manicor é ,11/06/2019 21:57:08,R$7.73,R$0.35,Sim
22086692,246460,DENIZE,VITAMINA SIM,Loja Manicor é ,05/05/2019 16:39:16,R$28.08,R$1.26,Sim
23252973,246805,UBIRAJARA,TRAT D INCON URI REF,Loja Manicor é ,30/05/2019 19:20:51,R$31.72,R$1.43,Sim
23687638,247449,JOSE,ANTIPROTOZOÁRIO SIM,Loja Lábrea ,09/06/2019 12:16:28,R$16.36,R$0.74,Sim
21852398,247736,LIVIA,ANALGÉSICO SIM,Loja Lábrea ,01/05/2019 12:09:52,R$50.28,R$2.26,Sim
22727018,247776,MARIA,REP DE FLORA INT SIM,Loja Lábrea ,18/05/2019 16:46:03,R$7.86,R$0.35,Sim
22039146,247797,MICHELE,ANTIÁCIDO SIM,Loja Lábrea ,04/05/2019 19:16:26,R$48.18,R$2.17,Sim
23138627,248069,ALANA,EXPECTOR E MUCOL SIM,Loja Lábrea ,28/05/2019 12:40:20,R$135.91,R$6.12,Sim
23722862,248882,JOSIVETE,ANTI-INF Ñ ESTER SIM,Loja Lábrea ,10/06/2019 09:16:48,R$35.62,R$1.60,Sim
24968829,248977,KENYO,ANTISSÉPTICO SIM,Loja Lábrea ,06/01/2019 21:53:31,R$31.58,R$1.42,Sim
23781782,249585,WALCK,DESCONGEST NASAL SIM,Loja Lábrea ,11/06/2019 16:03:20,R$5.91,R$0.27,Sim
22133636,249601,HUDSON,ANTIRREUMÁTICO GEN,Loja Lábrea ,06/05/2019 14:25:30,R$26.51,R$1.19,Sim
24909439,251833,SELMA,ANTIHELMÍNTICO GEN,Loja Lábrea ,05/01/2019 19:19:40,R$27.23,R$1.23,Sim
22851458,251877,PAULO,ANTICONCEPCIONAL GEN,Loja Lábrea ,21/05/2019 19:00:30,R$45.00,R$2.03,Sim
24713763,252221,LURIAN,ANTIGOTOSO GEN,Loja Lábrea ,01/01/2019 17:34:27,R$35.65,R$1.60,Sim
23003977,254560,EDUARDO,ANTI-HIPERTENSIV GEN,Loja Manicor é ,25/05/2019 17:02:52,R$9.59,R$0.43,Sim
24910815,254838,DIEGO,ANTIBACTERIANO GENÉR,Loja Autazes,05/01/2019 19:34:54,R$106.29,R$4.78,Sim
22269440,255163,ALEXSSANDRO,ANTIALÉRGICO GEN,Loja Autazes,09/05/2019 11:56:53,R$1.99,R$0.09,Sim
22352960,255909,LARISSA,ANTI-INF ESTEROI GEN,Loja Autazes,10/05/2019 20:01:56,R$11.07,R$0.50,Sim
21957232,256594,ADJANES,ANTIFÚNGICO GEN,Loja Autazes,03/05/2019 11:54:28,R$6.79,R$0.31,Sim
25813423,256982,TATIANA,ANTI-INF Ñ ESTER GEN,Loja Autazes,23/01/2019 16:57:47,R$9.35,R$0.42,Sim
22981506,257380,DANIEL,VASODILATADOR GEN,Loja Autazes,25/05/2019 10:15:43,R$33.80,R$1.52,Sim
22981741,257460,JOSE,ANTIULCEROSO GEN,Loja Autazes,25/05/2019 10:22:10,R$8.99,R$0.40,Sim
21854826,258282,CAROLINE,ANTIPROTOZOÁRIO GEN,Loja Autazes,01/05/2019 12:50:27,R$26.65,R$1.20,Sim
22008091,258351,LUIZA,TRAT D DISF ERET GEN,Loja Autazes,04/05/2019 11:45:46,R$24.09,R$1.08,Sim
22087093,258380,VANESSA,EXPECTOR E MUCOL GEN,Loja Autazes,05/05/2019 16:45:17,R$38.78,R$1.74,Sim
23827295,258711,MARIA,ANALGÉSICO GEN,Loja Autazes,12/06/2019 14:09:04,R$3.52,R$0.16,Sim
22406601,258840,FRANCISCA,CREME P/ASSADURA,Loja Autazes,11/05/2019 19:35:59,R$59.26,R$2.67,Sim
22981543,259298,SARAH,ANTIFLATULENTO GEN,Loja Autazes,25/05/2019 10:17:19,R$4.66,R$0.21,Sim
23731410,259343,TATIANE,HEPATOPROTETOR REF,Loja Autazes,10/06/2019 12:06:37,R$1.86,R$0.08,Sim
25002368,260043,JOAO,ANTIBACTERIANO REF,Loja Manicor é ,01/01/2019 17:02:21,R$160.91,R$7.24,Sim
25002430,260237,GERUSA,ANALGÉSICO REF,Loja Manicor é ,01/01/2019 17:08:02,R$11.96,R$0.54,Sim
22133583,260572,EMILAYNE,ANTI-INF Ñ ESTER REF,Loja Manicor é ,06/05/2019 14:25:19,R$9.87,R$0.44,Sim
22538922,261323,PATTRICIA,ANTISSÉPTICO REF,Loja Manicor é ,14/05/2019 14:24:52,R$10.32,R$0.46,Sim
23752380,261710,ANGELICA,REIDRATAÇÃO ORAL REF,Loja Manicor é ,10/06/2019 19:48:33,R$51.64,R$2.32,Sim
26005481,261995,ALAIDE,ANTIACNE,Loja Manicor é ,26/01/2019 20:33:52,R$18.33,R$0.82,Sim
23402553,262232,TRAYS,EXPECTOR E MUCOL REF,Loja Manicor é ,03/06/2019 18:38:20,R$78.26,R$3.52,Sim
23114706,263267,FLAVIA,VITAMINA REF,Loja Manicor é ,27/05/2019 16:00:54,R$78.17,R$3.52,Sim
24177792,263304,DEYMISON,ANTIFÚNGICO REF,Loja Manicor é ,19/06/2019 21:37:29,R$65.14,R$2.93,Sim
25041007,263943,PATRICIA,COMPOSTOS,Loja Manicor é ,08/01/2019 13:20:15,R$153.38,R$6.90,Sim
23402600,264009,KAREN,REG D FUNÇÃO INT REF,Loja Manicor é ,03/06/2019 18:40:25,R$89.70,R$4.04,Sim
22823453,264171,BRUNA,RELAXANTE MUSCUL REF,Loja Manicor é ,20/05/2019 20:24:30,R$8.00,R$0.36,Sim
26165046,264184,ROZENIRA,HIDRATANTE,Loja Manicor é ,29/01/2019 17:09:14,R$65.87,R$2.96,Sim
26164896,264210,JANAINA,LIMPA FIXA DENTADURA,Loja Manicor é ,29/01/2019 17:03:12,R$131.47,R$5.92,Sim
22823450,264273,TATIANA,ANTIEMÉTICO REF,Loja Manicor é ,20/05/2019 20:23:03,R$10.79,R$0.49,Sim
22823541,264534,ESTELA,ANTIANÊMICO REF,Loja Manicor é ,20/05/2019 20:25:01,R$16.50,R$0.74,Sim
22151472,265160,RONALD,ANTI-HEMORROIDA REF,Loja Manicor é ,06/05/2019 20:21:03,R$123.55,R$5.56,Sim
25386161,266387,RONAN,IMUNOMOD/IMONOES REF,Loja Manicor é ,15/01/2019 16:23:24,R$97.54,R$4.39,Sim
24761320,266622,TIAGO,ANTIALÉRGICO REF,Loja Manicor é ,02/01/2019 19:00:59,R$11.46,R$0.52,Sim
24594885,266970,BRUNO,HORMÔNIO REF,Loja Manicor é ,29/06/2019 10:58:43,R$26.80,R$1.21,Sim
25926735,267486,WILLIAMS,ANTIPROTOZOÁRIO REF,Loja Manicor é ,25/01/2019 16:26:39,R$12.48,R$0.56,Sim
25329451,268309,AUTO,REM D CALOS VERU REF,Loja Manicor é ,14/01/2019 12:28:29,R$36.03,R$1.62,Sim
25048071,268326,KAROLYNNE,TRAT D MENOPAUSA REF,Loja Autazes,08/01/2019 16:05:12,R$12.25,R$0.55,Sim
23388443,268499,LUZENIL,LAXANTE REF,Loja Autazes,03/06/2019 11:41:53,R$25.34,R$1.14,Sim
26289789,268780,MAX,ANESTÉSICO LOCAL REF,Loja Autazes,31/01/2019 20:20:59,R$3.22,R$0.15,Sim
26221857,269033,DANIELLE,ANTI-INF ESTEROI REF,Loja Autazes,30/01/2019 18:50:43,R$3.99,R$0.18,Sim
25762510,269252,IRINEU,DESCONGEST NASAL REF,Loja Autazes,22/01/2019 15:11:58,R$1.72,R$0.08,Sim
26006989,269657,NATANAEL,ANTICONVULSIVANT GEN,Loja Autazes,26/01/2019 20:54:59,R$13.96,R$0.63,Sim
24633955,269740,EDUARDO,ANSIOLÍTICOS GEN,Loja Autazes,29/06/2019 20:16:54,R$10.36,R$0.47,Sim
26161052,270737,ANA,ANTIDEPRESSIVO GEN,Loja Autazes,29/01/2019 15:38:04,R$10.35,R$0.47,Sim
25297286,271580,MARY,ANTIPSICÓTICO GEN,Loja Autazes,13/01/2019 18:14:58,R$27.33,R$1.23,Sim
23075110,271749,DAYANE,COLÔNIA MASCULINA,Loja Autazes,26/05/2019 12:56:45,R$11.81,R$0.53,Sim
24027772,271852,ILCIONE,REMOVEDOR DE ESMALTE,Loja Autazes,16/06/2019 15:02:21,R$13.98,R$0.63,Sim
22519768,272197,MARIA,ÁGUA OXIGENADA,Loja Lábrea ,13/05/2019 20:58:01,R$36.75,R$1.65,Sim
23805120,272281,MARIA,FIXADOR P/CABELO,Loja Lábrea ,11/06/2019 20:54:16,R$18.47,R$0.83,Sim
22952208,272363,BRUNA,FIXADOR E SEC P/UNHA,Loja Lábrea ,24/05/2019 14:28:32,R$2.60,R$0.12,Sim
23510552,272476,RAQUEL,COLÔNIA INFANTIL,Loja Lábrea ,05/06/2019 17:51:42,R$12.74,R$0.57,Sim
26291148,272802,LUANNA,DESODORANTE ROLL ON,Loja Lábrea ,31/01/2019 20:39:36,R$4.91,R$0.22,Sim
22767424,273154,DALYANA,HIDRATANTE INFANTIL,Loja Lábrea ,19/05/2019 14:48:37,R$7.98,R$0.36,Sim
24316229,273401,ALAN,SABONETE BARRA,Loja Lábrea ,22/06/2019 20:22:44,R$16.44,R$0.74,Sim
22561534,273764,ANA,SABONETE LÍQ ÍNTIMO,Loja Lábrea ,14/05/2019 19:56:26,R$11.05,R$0.50,Sim
21849945,274048,KELLY,DEMAQUILANTE,Loja Lábrea ,01/05/2019 11:27:42,R$20.31,R$0.91,Sim
23252723,274091,LUIS,TALCO P/ PÉS,Loja Lábrea ,30/05/2019 19:19:04,R$17.33,R$0.78,Sim
23937567,274103,LUCAS,CERA DEPILATÓRIA,Loja Lábrea ,14/06/2019 18:15:05,R$3.17,R$0.14,Sim
23098507,274777,YANAIARA,REPELENTE INFANTIL,Loja Lábrea ,26/05/2019 19:54:24,R$26.93,R$1.21,Sim
24819881,275499,WEINER,CONDICIONADOR INFANT,Loja Lábrea ,03/01/2019 21:10:25,R$10.86,R$0.49,Sim
23464416,275547,MAYCON,GEL E CREME P/PENTEA,Loja Manicor é ,04/06/2019 18:50:12,R$65.62,R$2.95,Sim
25422647,275694,PAULO,SHAMPOO INFANTIL,Loja Autazes,16/01/2019 15:26:26,R$35.86,R$1.61,Sim
23253814,275724,ALANNO,TALCO INFANTIL,Loja Autazes,30/05/2019 19:31:05,R$22.19,R$1.00,Sim
23275559,275755,LILIAN,CREME DENTAL INF,Loja Autazes,31/05/2019 12:19:01,R$18.57,R$0.84,Sim
25058402,277242,VANESSA,ANTISSÉPTI BUCAL INF,Loja Autazes,08/01/2019 20:04:55,R$28.22,R$1.27,Sim
24399436,277666,DARCLEY,CREME P/ MÃOS,Loja Autazes,24/06/2019 20:01:38,R$20.33,R$0.91,Sim
25558010,278338,ROGERIO,ÓLEO E REP DE PONTAS,Loja Autazes,18/01/2019 19:39:56,R$27.25,R$1.23,Sim
22059461,278666,GEANE,PROTETOR DIA ÍNTIMO,Loja Autazes,05/05/2019 10:08:52,R$8.16,R$0.37,Sim
23506347,279475,CARLA,HASTE FLEXÍVEL,Loja Autazes,05/06/2019 16:46:42,R$45.80,R$2.06,Sim
24950578,279700,RONALDO,LENÇO DE PAPEL,Loja Autazes,06/01/2019 14:24:58,R$24.61,R$1.11,Sim
25780505,279863,ADRIANA,PROTETOR CORPORAL,Loja Autazes,22/01/2019 19:59:44,R$36.19,R$1.63,Sim
25321620,280073,SEBASTIANA,PROTETOR SOLAR,Loja Autazes,14/01/2019 10:29:19,R$2.39,R$0.11,Sim
24486119,280154,LARISSA,ANTISSINAIS,Loja Autazes,26/06/2019 18:31:13,R$15.57,R$0.70,Sim
25079562,280470,JESSICA,LIMPEZA FACIAL DERMO,Loja Autazes,09/01/2019 13:25:08,R$109.84,R$4.94,Sim
22313589,280622,PAULA,"BASE, CORRETIVO E PÓ",Loja Autazes,10/05/2019 09:16:45,R$40.60,R$1.83,Sim
23079253,280772,JUCIANE,"BATOM,BRILHO,PRO LAB",Loja Manicor é ,26/05/2019 14:02:32,R$18.08,R$0.81,Sim
23116623,281210,SUELEN,SOMBRA,Loja Manicor é ,27/05/2019 18:00:18,R$10.58,R$0.48,Sim
26280511,282817,SAMIO,"LÁPIS, DELINEADOR",Loja Autazes,31/01/2019 18:34:44,R$41.30,R$1.86,Sim
24265237,282858,ROSANGELA,REG D FUNÇÃO INT SIM,Loja Manicor é ,21/06/2019 19:33:54,R$35.18,R$1.58,Sim
22907144,283049,GREICIANE,ANTITUSSÍGENO SIM,Loja Autazes,23/05/2019 11:43:11,R$0.68,R$0.03,Sim
24387467,283376,ANA,BRONCODILATADOR REF,Loja Autazes,24/06/2019 14:49:36,R$8.62,R$0.39,Sim
22123990,283890,DANIELLE,ANTIGOTOSO REF,Loja Autazes,06/05/2019 12:03:33,R$12.98,R$0.58,Sim
23683175,285290,JULIANA,ANTICONCEPCIONAL REF,Loja Autazes,09/06/2019 10:47:19,R$13.06,R$0.59,Sim
21859044,286947,DENILTON,ANTIULCEROSO REF,Loja Autazes,01/05/2019 14:08:10,R$11.91,R$0.54,Sim
24940193,287073,AUTO,ANTIASMÁTICO REF,Loja Autazes,06/01/2019 12:24:21,R$2.96,R$0.13,Sim
21858666,287159,ANNA,ANTIARTRÍTICO REF,Loja Autazes,01/05/2019 14:02:52,R$11.65,R$0.52,Sim
22855951,287812,IVAN,ANTI-HIPERTENSIV REF,Loja Autazes,21/05/2019 21:03:26,R$6.96,R$0.31,Sim
24236006,288306,FERNANDO,ANTIENXAQUECOSO REF,Loja Autazes,21/06/2019 11:33:49,R$5.66,R$0.25,Sim
23359360,288762,FRANCINEY,VASODILATADOR REF,Loja Autazes,02/06/2019 12:56:30,R$19.29,R$0.87,Sim
22084274,288774,JESSICA,ANTIVARICOSO REF,Loja Autazes,05/05/2019 16:03:45,R$27.85,R$1.25,Sim
23737128,288783,REINALDO,ANTIFADIGA REF,Loja Autazes,10/06/2019 14:19:28,R$6.33,R$0.28,Sim
22407081,289091,ANDERSON,ANTIARTRÓSICO REF,Loja Autazes,11/05/2019 19:44:13,R$1.41,R$0.06,Sim
24861665,289592,ROSEMARY,ANTITUSSÍGENO REF,Loja Autazes,04/01/2019 20:01:49,R$9.98,R$0.45,Sim
25252911,290338,KATLEN,HIPOGLICEMI ORAL REF,Loja Manicor é ,12/01/2019 19:47:19,R$133.28,R$6.00,Sim
25392649,291718,MARIA,ANTIHELMÍNTICO REF,Loja Autazes,15/01/2019 19:13:05,R$24.26,R$1.09,Sim
24271713,292019,MARIA,ANTIVERTIGINOSO REF,Loja Manicor é ,21/06/2019 21:22:19,R$37.97,R$1.71,Sim
24717114,292244,ERIKA,ESTIMULANTE REF,Loja Manicor é ,01/01/2019 18:53:15,R$16.40,R$0.74,Sim
24717268,292607,ROSANGELA,ANTIESPASMÓDICO REF,Loja Manicor é ,01/01/2019 18:55:19,R$45.25,R$2.04,Sim
24360537,294027,RAQUEL,REP DE FLORA INT REF,Loja Manicor é ,23/06/2019 19:19:17,R$236.27,R$10.63,Sim
23088754,294060,EMILLE,DIURÉTICO REF,Loja Manicor é ,26/05/2019 16:36:04,R$162.82,R$7.33,Sim
21874136,294075,THAIS,ANTIÁCIDO REF,Loja Lábrea ,01/05/2019 19:12:48,R$29.42,R$1.32,Sim
23376020,294275,KELLEN,ANTIDIARREICO REF,Loja Lábrea ,02/06/2019 19:21:11,R$42.07,R$1.89,Sim
24719650,294466,DANIEL,TRAT D DISF ERET REF,Loja Manicor é ,01/01/2019 19:49:45,R$33.62,R$1.51,Sim
26173698,294474,VANDERSON,ANTILIPÊMICO REF,Loja Manicor é ,29/01/2019 19:52:14,R$130.66,R$5.88,Sim
23084749,294535,SAMELA,CICATRIZANTE REF,Loja Manicor é ,26/05/2019 15:25:27,R$26.57,R$1.20,Sim
23118200,294969,FERNANDA,ANTIGLAUCOMATOSO REF,Loja Manicor é ,27/05/2019 19:41:34,R$55.50,R$2.50,Sim
24383360,295011,MIKEROLLY,LUBRIFICA OCULAR REF,Loja Autazes,24/06/2019 13:17:05,R$17.33,R$0.78,Sim
22376492,295201,CRISTIANE,CERUMINOLÍTICO REF,Loja Manicor é ,11/05/2019 12:44:01,"R$2,689.58",R$121.03,Sim
23740863,295363,ROSALINA,DESCONGES OCULAR REF,Loja Manicor é ,10/06/2019 15:01:22,R$233.01,R$10.49,Sim
22919318,296772,AUTO,ANTIAGREGR PLAQ REF,Loja Autazes,23/05/2019 16:27:30,R$95.99,R$4.32,Sim
23148458,297531,OTIMAR,ANTICOAGULANTE REF,Loja Autazes,28/05/2019 16:32:09,R$42.64,R$1.92,Sim
22267573,297743,LEANDRO,AUX TRAT OBESIDA REF,Loja Manicor é ,09/05/2019 11:20:10,R$5.19,R$0.23,Sim
23592803,298414,SERGIO,ANTINEURÍTICO REF,Loja Autazes,01/06/2019 15:08:22,R$11.14,R$0.50,Sim
23634408,298605,WSLANY,ANTIARRÍTMICO REF,Loja Manicor é ,08/06/2019 13:10:27,R$114.51,R$5.15,Sim
24232002,299700,ROBERVAL,ANTI-HEMORRÁGICO REF,Loja Autazes,21/06/2019 10:08:12,R$19.64,R$0.88,Sim
22376372,300326,JOSIMAR,TRAT D GRIP RESF REF,Loja Manicor é ,11/05/2019 12:47:11,R$17.01,R$0.77,Sim
22267513,301022,LILIANE,ANTIFLATULENTO REF,Loja Manicor é ,09/05/2019 11:17:28,R$42.30,R$1.90,Sim
26279359,302289,VANESSA,CALMANTE REF,Loja Autazes,31/01/2019 18:24:47,R$18.10,R$0.81,Sim
23741594,302922,CLYCIA,ANTITABAGISMO REF,Loja Manicor é ,10/06/2019 15:18:24,R$19.29,R$0.87,Sim
22644043,303591,ADALBERTO,ANTIVIRAL GEN,Loja Manicor é ,16/05/2019 16:25:24,R$17.97,R$0.81,Sim
23233673,303853,WILLIAM,ANTILIPÊMICO SIM,Loja Manicor é ,30/05/2019 14:39:54,R$30.90,R$1.39,Sim
22448319,304802,AMANDA,ANTIGOTOSO SIM,Loja Manicor é ,12/05/2019 15:27:12,R$68.39,R$3.08,Sim
25757128,305873,JOHNATAS,ANTI-INF ESTEROI SIM,Loja Manicor é ,22/01/2019 12:58:53,R$249.86,R$11.24,Sim
24660523,307492,ARLENSON,ANTIDIARREICO SIM,Loja Manicor é ,30/06/2019 13:43:29,R$125.96,R$5.67,Sim
23387140,307508,TUANE,ANTIESPASMÓDICO SIM,Loja Manicor é ,03/06/2019 11:04:39,R$184.95,R$8.32,Sim
26029048,307716,AUTO,ANTIVARICOSO SIM,Loja Lábrea ,27/01/2019 12:32:36,R$3.99,R$0.18,Sim
22377156,308250,VALDIPERE,ANTIFADIGA SIM,Loja Lábrea ,11/05/2019 13:00:11,R$17.18,R$0.77,Sim
22016422,308389,DANIELA,HIPOGLICEMI ORAL GEN,Loja Autazes,04/05/2019 14:24:53,R$4.44,R$0.20,Sim
22969264,308771,CAROLINA,ANTIULCEROSO SIM,Loja Lábrea ,24/05/2019 19:39:46,R$22.92,R$1.03,Sim
24224862,308873,LEIDIANE,ANTICONCEPCIONAL SIM,Loja Lábrea ,20/06/2019 21:25:10,R$22.24,R$1.00,Sim
23520179,309581,LINS,HORMÔNIO SIM,Loja Lábrea ,05/06/2019 20:11:19,R$23.35,R$1.05,Sim
22453892,309823,ELIANA,ANTIGLAUCOMATOSO SIM,Loja Manicor é ,12/05/2019 16:41:17,R$184.06,R$8.28,Sim
21858556,309969,ROSINALDO,ANTIVERTIGINOSO SIM,Loja Lábrea ,01/05/2019 13:59:35,R$6.77,R$0.30,Sim
25619952,310280,EMERSON,REM D CALOS VERU SIM,Loja Lábrea ,19/01/2019 20:51:26,R$2.76,R$0.12,Sim
24576165,310319,RANDERSON,ANTI-HEMORRÁGICO SIM,Loja Autazes,28/06/2019 19:06:08,R$20.54,R$0.92,Sim
24823427,312927,JESSICA,ESTIMULANTE SIM,Loja Autazes,04/01/2019 07:58:37,R$68.02,R$3.06,Sim
23746833,313028,ELMA,ANTIFLATULENTO SIM,Loja Lábrea ,10/06/2019 17:35:56,R$21.30,R$0.96,Sim
24576769,314207,ANA,REIDRATAÇÃO ORAL SIM,Loja Lábrea ,28/06/2019 19:16:29,R$17.37,R$0.78,Sim
22400437,314453,DALIAN,TRAT D GRIP RESF SIM,Loja Manicor é ,11/05/2019 18:29:10,R$64.75,R$2.91,Sim
24219336,315027,PATRICIA,ANTI-HEMORROIDA SIM,Loja Manicor é ,20/06/2019 19:38:40,R$19.81,R$0.89,Sim
25195436,315084,AUTOSSERVIÇO,CICATRIZANTE SIM,Loja Manicor é ,11/01/2019 18:01:23,R$41.03,R$1.85,Sim
23152219,316213,RONALDO,HEPATOPROTETOR SIM,Loja Manicor é ,28/05/2019 17:08:13,R$144.72,R$6.51,Sim
26060453,316376,RAPHAELLA,CALMANTE SIM,Loja Manicor é ,27/01/2019 19:14:37,R$148.08,R$6.66,Sim
22655057,316759,KAREN,ANTI-HEMORRÁGICO GEN,Loja Manicor é ,16/05/2019 18:51:12,R$85.26,R$3.84,Sim
25672554,317177,VALDINEY,ANTIOSTEOPORÓTIC GEN,Loja Manicor é ,20/01/2019 19:24:54,R$114.42,R$5.15,Sim
22810342,317277,FABIANI,ANTILIPÊMICO GEN,Loja Manicor é ,20/05/2019 15:00:45,R$97.62,R$4.39,Sim
25098426,318492,ROZIETE,BRONCODILATADOR GEN,Loja Manicor é ,09/01/2019 18:27:28,R$138.79,R$6.25,Sim
22884638,319751,6019999,RELAXANTE MUSCUL GEN,Loja Autazes,22/05/2019 17:51:00,R$50.64,R$2.28,Sim
22984521,321972,HELENO,ANTIAGREGAN PLAQ GEN,Loja Autazes,25/05/2019 11:22:23,R$22.93,R$1.03,Sim
24622264,322106,RELDSON,ANTIEMÉTICO GEN,Loja Manicor é ,29/06/2019 18:10:52,R$40.10,R$1.80,Sim
24807931,322849,WELISON,TRAT D HIP PROST GEN,Loja Manicor é ,03/01/2019 18:24:44,R$43.97,R$1.98,Sim
21979627,323529,JOZENILDO,DIURÉTICO GEN,Loja Manicor é ,03/05/2019 18:15:36,R$47.32,R$2.13,Sim
26227967,323824,DHIONY,DESPIGMENTANTE GEN,Loja Manicor é ,30/01/2019 19:56:39,R$63.92,R$2.88,Sim
26283429,324460,RENATA,ANTIENXAQUECOSO GEN,Loja Manicor é ,31/01/2019 19:06:28,R$14.11,R$0.63,Sim
25802548,325812,ANDREIA,AUX TRAT OBESIDA GEN,Loja Manicor é ,23/01/2019 13:54:27,R$14.28,R$0.64,Sim
24589993,326188,ELIZETE,HORMÔNIO GEN,Loja Lábrea ,29/06/2019 09:06:13,R$25.42,R$1.14,Sim
24291291,326472,FRANCISCO,ANTIGLAUCOMATOSO GEN,Loja Lábrea ,22/06/2019 14:42:01,R$172.24,R$7.75,Sim
21872734,326764,DAIANE,ANTIACNEICO REF,Loja Manicor é ,01/05/2019 18:48:15,R$62.52,R$2.81,Sim
